1778229198.0969136,297.8,-12.0,2476.3,134165,-12.0
1778229198.096919,332.6,-12.0,2588.7,134166,-12.0
1778229198.0969238,336.9,-11.0,3745.4,134167,-11.0
1778229198.0969286,104.7,-11.0,3830.3,134168,-11.0
1778229198.0969331,108.2,-6.0,2751.1,134169,-6.0
1778229198.096938,176.9,-12.0,132.8,134170,-12.0
1778229198.0969427,179.8,-6.0,4092.7,134171,-6.0
1778229202.1637015,241.5,-12.0,3490.6,134172,-12.0
1778229202.1637473,243.2,-12.0,3133.3,134173,-12.0
1778229202.1638021,246.9,-12.0,1941.6,134174,-12.0
1778229202.1638212,266.2,-6.0,2796.0,134175,-6.0
1778229202.1638308,290.8,-6.0,2561.2,134176,-6.0
1778229202.1638398,295.2,-12.0,4017.7,134177,-12.0
1778229202.1638482,325.2,-11.0,3020.9,134178,-11.0
1778229202.163856,346.1,-12.0,2139.0,134179,-12.0
1778229202.1638644,354.4,-12.0,1884.2,134180,-12.0
1778229202.1638725,12.3,-6.0,1751.7,134181,-6.0
1778229202.1638803,27.9,-12.0,1771.7,134182,-12.0
1778229202.1638882,29.0,-6.0,3293.2,134183,-6.0
1778229202.1638954,38.9,-6.0,2258.9,134184,-6.0
1778229202.1639028,40.9,-12.0,3338.2,134185,-12.0
1778229202.16391,47.6,-12.0,2733.6,134186,-12.0
1778229202.1639168,77.4,-12.0,2416.3,134187,-12.0
1778229202.163924,103.5,-6.0,2653.6,134188,-6.0
1778229202.1639316,113.6,-6.0,3902.8,134189,-6.0
1778229202.1639388,125.7,-12.0,130.4,134190,-12.0
1778229202.1639457,126.6,-11.0,130.4,134191,-11.0
1778229202.1639526,126.6,-11.0,152.8,134192,-11.0
1778229202.1639597,135.1,-6.0,2888.5,134193,-6.0
1778229202.163967,140.5,-12.0,2561.2,134194,-12.0
1778229202.1639743,167.1,-12.0,2223.9,134195,-12.0
1778229206.0262387,181.9,-12.0,2531.2,134196,-12.0
1778229206.0262647,187.3,-12.0,4100.2,134197,-12.0
1778229206.0262733,194.6,-11.0,3822.8,134198,-11.0
1778229206.026281,203.1,-6.0,4080.2,134199,-6.0
1778229206.0262883,218.4,-12.0,2828.5,134200,-12.0
1778229206.026295,269.8,-6.0,2246.4,134201,-6.0
1778229206.0263011,273.7,-12.0,1814.2,134202,-12.0
1778229206.0263076,290.5,-12.0,3987.7,134203,-12.0
1778229206.0263138,291.1,-6.0,3860.3,134204,-6.0
1778229206.0263205,325.9,-6.0,2853.5,134205,-6.0
1778229206.026327,353.7,-12.0,3490.6,134206,-12.0
1778229206.0263329,356.1,-6.0,2363.8,134207,-6.0
1778229206.026339,10.4,-11.0,2738.6,134208,-11.0
1778229206.0263455,48.4,-12.0,3648.0,134209,-12.0
1778229206.0263515,48.8,-11.0,3760.4,134210,-11.0
1778229206.0263574,58.1,-12.0,1954.1,134211,-12.0
1778229206.0263634,72.8,-12.0,3797.9,134212,-12.0
1778229206.0263698,75.3,-11.0,2451.3,134213,-11.0
1778229206.0263758,78.9,-6.0,147.8,134214,-6.0
1778229206.0263815,96.1,-12.0,2071.5,134215,-12.0
1778229206.0263877,110.6,-6.0,2446.3,134216,-6.0
1778229206.026394,123.3,-11.0,140.3,134217,-11.0
1778229206.0263999,124.5,-12.0,140.3,134218,-12.0
1778229206.0264058,129.8,-12.0,135.3,134219,-12.0
1778229206.0264118,152.1,-6.0,335.2,134220,-6.0
1778229206.026418,153.9,-6.0,335.2,134221,-6.0
1778229206.0264237,160.4,-6.0,4080.2,134222,-6.0
1778229206.0264297,166.3,-12.0,162.8,134223,-12.0
1778229206.026436,177.2,-12.0,3225.7,134224,-12.0
1778229209.9869936,185.9,-12.0,4145.1,134225,-12.0
1778229209.9870217,188.0,-11.0,2286.4,134226,-11.0
1778229209.9870307,189.9,-11.0,160.3,134227,-11.0
1778229209.9870386,199.4,-12.0,4052.7,134228,-12.0
1778229209.9870455,227.4,-12.0,2508.7,134229,-12.0
1778229209.9870522,261.4,-6.0,3330.7,134230,-6.0
1778229209.9870589,286.2,-11.0,1846.7,134231,-11.0
1778229209.987065,295.1,-12.0,3565.5,134232,-12.0
1778229209.9871373,333.6,-12.0,2633.6,134233,-12.0
1778229209.9871454,352.5,-11.0,2866.0,134234,-11.0
1778229209.9871519,29.7,-12.0,4062.7,134235,-12.0
1778229209.9871585,89.0,-6.0,2568.7,134236,-6.0
1778229209.9871647,93.8,-11.0,2236.4,134237,-11.0
1778229209.9871712,98.5,-12.0,2768.6,134238,-12.0
1778229209.9871771,100.4,-11.0,142.8,134239,-11.0
1778229209.9871836,112.6,-6.0,132.8,134240,-6.0
1778229209.9871898,122.8,-12.0,2618.7,134241,-12.0
1778229209.9871964,125.1,-12.0,152.8,134242,-12.0
1778229209.9872026,128.0,-12.0,137.8,134243,-12.0
1778229209.9872084,134.0,-6.0,2723.6,134244,-6.0
1778229209.9872146,151.8,-11.0,2596.2,134245,-11.0
1778229209.9872205,152.2,-6.0,365.2,134246,-6.0
